smiles	nsc	level1	level2	level3	level4	level5	level6
Clc5ccc(NC(=O)CC(=O)n3nc(c1ccccc1)c(N=Nc2ccc(Cl)cc2)c3c4ccccc4)cc5	643592	c1cn[nH]c1	c2ccc(c1cc[nH]n1)cc2	c3ccc(c2cc(c1ccccc1)[nH]n2)cc3	N(=Nc2c(c1ccccc1)n[nH]c2c3ccccc3)c4ccccc4	O=C(CC(=O)n3nc(c1ccccc1)c(N=Nc2ccccc2)c3c4ccccc4)Nc5ccccc5	O=C(CC(=O)n3nc(c1ccccc1)c(N=Nc2ccccc2)c3c4ccccc4)Nc5ccccc5
Cc5ccc(NC(=O)CC(=O)n3nc(c1ccccc1)c(N=Nc2ccccc2Cl)c3c4ccccc4)cc5	643593	c1cn[nH]c1	c2ccc(c1cc[nH]n1)cc2	c3ccc(c2cc(c1ccccc1)[nH]n2)cc3	N(=Nc2c(c1ccccc1)n[nH]c2c3ccccc3)c4ccccc4	O=C(CC(=O)n3nc(c1ccccc1)c(N=Nc2ccccc2)c3c4ccccc4)Nc5ccccc5	O=C(CC(=O)n3nc(c1ccccc1)c(N=Nc2ccccc2)c3c4ccccc4)Nc5ccccc5
Clc5ccc(NC(=O)CC(=O)n3nc(c1ccccc1)c(N=Nc2ccccc2Cl)c3c4ccccc4)cc5	643594	c1cn[nH]c1	c2ccc(c1cc[nH]n1)cc2	c3ccc(c2cc(c1ccccc1)[nH]n2)cc3	N(=Nc2c(c1ccccc1)n[nH]c2c3ccccc3)c4ccccc4	O=C(CC(=O)n3nc(c1ccccc1)c(N=Nc2ccccc2)c3c4ccccc4)Nc5ccccc5	O=C(CC(=O)n3nc(c1ccccc1)c(N=Nc2ccccc2)c3c4ccccc4)Nc5ccccc5
Cc4cccc(NC(=O)c3cc2cc(N=Nc1ccccc1Cl)ccc2oc3=O)c4	643595	O=c1cccco1	O=c2ccc1ccccc1o2	O=C(Nc1ccccc1)c3cc2ccccc2oc3=O	O=C(Nc1ccccc1)c4cc3cc(N=Nc2ccccc2)ccc3oc4=O	O=C(Nc1ccccc1)c4cc3cc(N=Nc2ccccc2)ccc3oc4=O	O=C(Nc1ccccc1)c4cc3cc(N=Nc2ccccc2)ccc3oc4=O
O=c3[nH]nc4c1n[nH]c(=O)n1c2ccccc2n34	643708	O=c1[nH]cn[nH]1	O=c2[nH]nc(c1n[nH]c(=O)[nH]1)[nH]2	O=c2[nH]nc3c1n[nH]c(=O)n1ccn23	O=c3[nH]nc4c1n[nH]c(=O)n1c2ccccc2n34	O=c3[nH]nc4c1n[nH]c(=O)n1c2ccccc2n34	O=c3[nH]nc4c1n[nH]c(=O)n1c2ccccc2n34
c1ccc3c(c1)n2nnnc2c4nnnn34	643709	c1nnn[nH]1	n2n[nH]c(c1nnn[nH]1)n2	c2cn1nnnc1c3nnnn23	c1ccc3c(c1)n2nnnc2c4nnnn34	c1ccc3c(c1)n2nnnc2c4nnnn34	c1ccc3c(c1)n2nnnc2c4nnnn34
O=c3n2c(CSc1ccccc12)nc4ccccc34	643710	O=c1ccnc[nH]1	O=c2ccnc1CSC=Cn12	O=c2n1C=CSCc1nc3ccccc23	O=c3n2c(CSc1ccccc12)nc4ccccc34	O=c3n2c(CSc1ccccc12)nc4ccccc34	O=c3n2c(CSc1ccccc12)nc4ccccc34
Clc6ccc(c4nnc5c2nnc(c1ccc(Cl)cc1Cl)n2c3ccccc3n45)c(Cl)c6	643711	c1nnc[nH]1	c2nnc(c1nnc[nH]1)[nH]2	c2cn1cnnc1c3nncn23	c1ccc3c(c1)n2cnnc2c4nncn34	c5ccc(c3nnc4c1nncn1c2ccccc2n34)cc5	c6ccc(c4nnc5c2nnc(c1ccccc1)n2c3ccccc3n45)cc6
Cc3nnc4c1nnc(C)n1c2ccccc2n34	643712	c1nnc[nH]1	c2nnc(c1nnc[nH]1)[nH]2	c2cn1cnnc1c3nncn23	c1ccc3c(c1)n2cnnc2c4nncn34	c1ccc3c(c1)n2cnnc2c4nncn34	c1ccc3c(c1)n2cnnc2c4nncn34
CCCCCCC(O)CCC1CCCC(C)N1	643724	C1CCNCC1	C1CCNCC1	C1CCNCC1	C1CCNCC1	C1CCNCC1	C1CCNCC1
CCCCCCCCCCCCCC1CCC(CC)N1	643725	C1CCNC1	C1CCNC1	C1CCNC1	C1CCNC1	C1CCNC1	C1CCNC1
CCCC2CC1CCCCN1C3CCCN23	643731	C1CNCNC1	C2CCN1CNCCC1C2	C1CCN3C(C1)CCN2CCCC23	C1CCN3C(C1)CCN2CCCC23	C1CCN3C(C1)CCN2CCCC23	C1CCN3C(C1)CCN2CCCC23
CCCCCCCCCCCCn1nc(C)c(C(=S)SCCCCCCCC)c1O	643757	c1cn[nH]c1	c1cn[nH]c1	c1cn[nH]c1	c1cn[nH]c1	c1cn[nH]c1	c1cn[nH]c1
Cc2nn(c1ccccc1)c(=O)c2=C3SCCS3	643761	C1CSCS1	O=c1[nH]ncc1=C2SCCS2	O=c2n(c1ccccc1)ncc2=C3SCCS3	O=c2n(c1ccccc1)ncc2=C3SCCS3	O=c2n(c1ccccc1)ncc2=C3SCCS3	O=c2n(c1ccccc1)ncc2=C3SCCS3
OCC3OC(n2cc(OCc1ccccc1)c(=O)[nH]c2=O)C(O)C3O	643789	O=c1cc[nH]c(=O)[nH]1	O=c2ccn(C1CCCO1)c(=O)[nH]2	O=c2[nH]c(=O)n(C1CCCO1)cc2OCc3ccccc3	O=c2[nH]c(=O)n(C1CCCO1)cc2OCc3ccccc3	O=c2[nH]c(=O)n(C1CCCO1)cc2OCc3ccccc3	O=c2[nH]c(=O)n(C1CCCO1)cc2OCc3ccccc3
OCC3OC(n2cc(N=NNCc1ccccc1)c(=O)[nH]c2=O)C(O)C3O	643791	O=c1cc[nH]c(=O)[nH]1	O=c2ccn(C1CCCO1)c(=O)[nH]2	O=c2[nH]c(=O)n(C1CCCO1)cc2N=NNCc3ccccc3	O=c2[nH]c(=O)n(C1CCCO1)cc2N=NNCc3ccccc3	O=c2[nH]c(=O)n(C1CCCO1)cc2N=NNCc3ccccc3	O=c2[nH]c(=O)n(C1CCCO1)cc2N=NNCc3ccccc3
COc2ccc(C=Cc1cc(OC)c(OC)c(OC)c1)cc2OP(O)(O)=O	643812	c1ccccc1	C(=Cc1ccccc1)c2ccccc2	C(=Cc1ccccc1)c2ccccc2	C(=Cc1ccccc1)c2ccccc2	C(=Cc1ccccc1)c2ccccc2	C(=Cc1ccccc1)c2ccccc2
COc2ccc(C=Cc1cc(OC)c(OC)c(OC)c1)cc2OCC(O)=O	643813	c1ccccc1	C(=Cc1ccccc1)c2ccccc2	C(=Cc1ccccc1)c2ccccc2	C(=Cc1ccccc1)c2ccccc2	C(=Cc1ccccc1)c2ccccc2	C(=Cc1ccccc1)c2ccccc2
O=N(=O)N4C1OC2OC1N(N(=O)=O)C3OC2OC34	643817	null	null	null	null	N3C1OC2OC1NC4OC2OC34	N3C1OC2OC1NC4OC2OC34
CC4(C)C(=O)N(CCCCCCN1C(=O)C(C)(C)c2ccccc12)c3ccccc34	643829	O=C1CC=CN1	O=C2Cc1ccccc1N2	O=C1CC=CN1CCCCCCN2C(=O)Cc3ccccc23	O=C2Cc1ccccc1N2CCCCCCN3C(=O)Cc4ccccc34	O=C2Cc1ccccc1N2CCCCCCN3C(=O)Cc4ccccc34	O=C2Cc1ccccc1N2CCCCCCN3C(=O)Cc4ccccc34
CCOC(=O)c2csc(CCCCCCc1nc(C(=O)OCC)cs1)n2	643830	c1cscn1	C(CCCc1nccs1)CCc2nccs2	C(CCCc1nccs1)CCc2nccs2	C(CCCc1nccs1)CCc2nccs2	C(CCCc1nccs1)CCc2nccs2	C(CCCc1nccs1)CCc2nccs2
NC(=O)c2csc(CCCCCCc1nc(C(N)=O)cs1)n2	643831	c1cscn1	C(CCCc1nccs1)CCc2nccs2	C(CCCc1nccs1)CCc2nccs2	C(CCCc1nccs1)CCc2nccs2	C(CCCc1nccs1)CCc2nccs2	C(CCCc1nccs1)CCc2nccs2
CCC1(O)C(=O)OCc5c1c(Cl)c4c3nc2ccccc2cc3Cn4c5=O	643833	O=c1cccc[nH]1	O=C2Cc1cc[nH]c(=O)c1CO2	O=C3Cc2cc1C=CCn1c(=O)c2CO3	O=C4Cc3cc2c1ncccc1Cn2c(=O)c3CO4	O=C5Cc4cc3c2nc1ccccc1cc2Cn3c(=O)c4CO5	O=C5Cc4cc3c2nc1ccccc1cc2Cn3c(=O)c4CO5
CCOC(=O)C1=C(C)NC(=S)NC1c2ccccc2	643910	S=C1NCC=CN1	S=C2NC=CC(c1ccccc1)N2	S=C2NC=CC(c1ccccc1)N2	S=C2NC=CC(c1ccccc1)N2	S=C2NC=CC(c1ccccc1)N2	S=C2NC=CC(c1ccccc1)N2
CC(C)(C)c3nc2c(=O)c1ccccc1c(=O)c2o3	643915	c1cocn1	O=c1ccc(=O)c2ocnc12	O=c2c1ccccc1c(=O)c3ocnc23	O=c2c1ccccc1c(=O)c3ocnc23	O=c2c1ccccc1c(=O)c3ocnc23	O=c2c1ccccc1c(=O)c3ocnc23
OC(=O)C1OCCOCCOC(C(O)=O)C(C(O)=O)OCCOCCOC1C(O)=O	643926	C1COCCOCCOCCOCCOCCO1	C1COCCOCCOCCOCCOCCO1	C1COCCOCCOCCOCCOCCO1	C1COCCOCCOCCOCCOCCO1	C1COCCOCCOCCOCCOCCO1	C1COCCOCCOCCOCCOCCO1
CCN(CC)CCC2(C1CCCCC1)CCC(=O)NC2=O	643980	O=C1CCCC(=O)N1	O=C2CCC(C1CCCCC1)C(=O)N2	O=C2CCC(C1CCCCC1)C(=O)N2	O=C2CCC(C1CCCCC1)C(=O)N2	O=C2CCC(C1CCCCC1)C(=O)N2	O=C2CCC(C1CCCCC1)C(=O)N2
O=C1CCCCCCCCCCC(=O)N2CCOCCOCCN1Cc3cccc(C2)n3	643981	null	C1COCCOCCNCc2cccc(CN1)n2	O=C1CCCCCCCCCCC(=O)N2CCOCCOCCN1Cc3cccc(C2)n3	O=C1CCCCCCCCCCC(=O)N2CCOCCOCCN1Cc3cccc(C2)n3	O=C1CCCCCCCCCCC(=O)N2CCOCCOCCN1Cc3cccc(C2)n3	O=C1CCCCCCCCCCC(=O)N2CCOCCOCCN1Cc3cccc(C2)n3
CC(C)(CN1CCCCC1)C(=O)C=Cc2ccccc2	643992	C1CCNCC1	O=C(CCN1CCCCC1)C=Cc2ccccc2	O=C(CCN1CCCCC1)C=Cc2ccccc2	O=C(CCN1CCCCC1)C=Cc2ccccc2	O=C(CCN1CCCCC1)C=Cc2ccccc2	O=C(CCN1CCCCC1)C=Cc2ccccc2
Cc2ccc(C=CC(=O)C(C)(C)CN1CCCCC1)cc2	643993	C1CCNCC1	O=C(CCN1CCCCC1)C=Cc2ccccc2	O=C(CCN1CCCCC1)C=Cc2ccccc2	O=C(CCN1CCCCC1)C=Cc2ccccc2	O=C(CCN1CCCCC1)C=Cc2ccccc2	O=C(CCN1CCCCC1)C=Cc2ccccc2
CC(C)(CN1CCCCC1)C(=O)CC(SCCN)c2ccc(Cl)cc2	643994	C1CCNCC1	O=C(CCN1CCCCC1)CCc2ccccc2	O=C(CCN1CCCCC1)CCc2ccccc2	O=C(CCN1CCCCC1)CCc2ccccc2	O=C(CCN1CCCCC1)CCc2ccccc2	O=C(CCN1CCCCC1)CCc2ccccc2
CN3CC(=CC=Cc1ccccc1)C(=O)C(=CC=Cc2ccccc2)C3	643995	C=C1CNCC(=C)C1=O	C=C2CNCC(=CC=Cc1ccccc1)C2=O	O=C2C(=CC=Cc1ccccc1)CNCC2=CC=Cc3ccccc3	O=C2C(=CC=Cc1ccccc1)CNCC2=CC=Cc3ccccc3	O=C2C(=CC=Cc1ccccc1)CNCC2=CC=Cc3ccccc3	O=C2C(=CC=Cc1ccccc1)CNCC2=CC=Cc3ccccc3
O=c9ccc(=O)c%10c4C2c1ccccc1C(c3ccccc23)c4c8C6c5ccccc5C(c7ccccc67)c8c9%10	644011	null	null	null	null	null	C1=CC2C=CC1C=C2C3=CC4C=CC3C=C4
Oc5ccc4cc1C(=O)OCc1c(c3ccc2OCOc2c3)c4c5O	644013	C1OC=CO1	C2Oc1ccccc1O2	C3Oc2ccc(c1ccccc1)cc2O3	O=C1OCc2c1cccc2c4ccc3OCOc3c4	O=C1OCc3c1cc2ccccc2c3c5ccc4OCOc4c5	O=C1OCc3c1cc2ccccc2c3c5ccc4OCOc4c5
C4COCCSc3sc(=c2sc1SCCOCCOCCSc1s2)sc3SCCO4	644014	null	null	C3COCCSc2sc(=c1sccs1)sc2SCCO3	C4COCCSc3sc(=c2sc1SCCOCCOCCSc1s2)sc3SCCO4	C4COCCSc3sc(=c2sc1SCCOCCOCCSc1s2)sc3SCCO4	C4COCCSc3sc(=c2sc1SCCOCCOCCSc1s2)sc3SCCO4
OP(O)(=O)C1(P(O)(O)=O)CC1	644017	C1CC1	C1CC1	C1CC1	C1CC1	C1CC1	C1CC1
CC3(C2CC(c1ccoc1)OC(=O)C2=C)CCCC4(C)C3COC4=O	644019	O=C1CCCO1	O=C2OCC1CCCCC12	C=C3C(C1CCCC2C1COC2=O)CCOC3=O	C=C4C(C1CCCC2C1COC2=O)CC(c3ccoc3)OC4=O	C=C4C(C1CCCC2C1COC2=O)CC(c3ccoc3)OC4=O	C=C4C(C1CCCC2C1COC2=O)CC(c3ccoc3)OC4=O
NC(N)NCCCc4cn3C(Cc1ccccc1)C(=O)N2CCCC2c3n4	644022	c1c[nH]cn1	O=C2Cn1ccnc1CN2	O=C3Cn1ccnc1C2CCCN23	O=C4C(Cc1ccccc1)n2ccnc2C3CCCN34	O=C4C(Cc1ccccc1)n2ccnc2C3CCCN34	O=C4C(Cc1ccccc1)n2ccnc2C3CCCN34
Nc3c1ccccc1nc4c(C(=O)Nc2ccc(S(N)(=O)=O)cc2)cccc34	644035	c1ccncc1	c2ccc1ncccc1c2	c3ccc2nc1ccccc1cc2c3	O=C(Nc1ccccc1)c3cccc4cc2ccccc2nc34	O=C(Nc1ccccc1)c3cccc4cc2ccccc2nc34	O=C(Nc1ccccc1)c3cccc4cc2ccccc2nc34
NS(=O)(=O)c5ccc(Nc3c1ccccc1nc4c(C(=O)N2CCN(CCO)CC2)cccc34)cc5	644039	c1ccncc1	c2ccc1ncccc1c2	c3ccc2nc1ccccc1cc2c3	O=C(N1CCNCC1)c3cccc4cc2ccccc2nc34	O=C(N1CCNCC1)c4cccc5c(Nc2ccccc2)c3ccccc3nc45	O=C(N1CCNCC1)c4cccc5c(Nc2ccccc2)c3ccccc3nc45
NC(=N)NS(=O)(=O)c5ccc(Nc3c1ccccc1nc4c(C(=O)N2CCN(CCO)CC2)cccc34)cc5	644040	c1ccncc1	c2ccc1ncccc1c2	c3ccc2nc1ccccc1cc2c3	O=C(N1CCNCC1)c3cccc4cc2ccccc2nc34	O=C(N1CCNCC1)c4cccc5c(Nc2ccccc2)c3ccccc3nc45	O=C(N1CCNCC1)c4cccc5c(Nc2ccccc2)c3ccccc3nc45
Cc6cc(C)nc(NS(=O)(=O)c5ccc(Nc3c1ccccc1nc4c(C(=O)N2CCN(CCO)CC2)cccc34)cc5)n6	644041	c1ccncc1	c2ccc1ncccc1c2	c3ccc2nc1ccccc1cc2c3	O=C(N1CCNCC1)c3cccc4cc2ccccc2nc34	O=C(N1CCNCC1)c4cccc5c(Nc2ccccc2)c3ccccc3nc45	O=C(N1CCNCC1)c5cccc6c(Nc3ccc(S(=O)(=O)Nc2ncccn2)cc3)c4ccccc4nc56
Cc6cc(NS(=O)(=O)c5ccc(Nc3c1ccccc1nc4c(C(=O)N2CCN(CCO)CC2)cccc34)cc5)no6	644042	c1ccncc1	c2ccc1ncccc1c2	c3ccc2nc1ccccc1cc2c3	O=C(N1CCNCC1)c3cccc4cc2ccccc2nc34	O=C(N1CCNCC1)c4cccc5c(Nc2ccccc2)c3ccccc3nc45	O=C(N1CCNCC1)c5cccc6c(Nc3ccc(S(=O)(=O)Nc2ccon2)cc3)c4ccccc4nc56
NS(=O)(=O)c4ccc(NC(=O)c2cccc3cc1ccccc1nc23)cc4	644043	c1ccncc1	c2ccc1ncccc1c2	c3ccc2nc1ccccc1cc2c3	O=C(Nc1ccccc1)c3cccc4cc2ccccc2nc34	O=C(Nc1ccccc1)c3cccc4cc2ccccc2nc34	O=C(Nc1ccccc1)c3cccc4cc2ccccc2nc34
NC(=N)NS(=O)(=O)c4ccc(NC(=O)c2cccc3cc1ccccc1nc23)cc4	644044	c1ccncc1	c2ccc1ncccc1c2	c3ccc2nc1ccccc1cc2c3	O=C(Nc1ccccc1)c3cccc4cc2ccccc2nc34	O=C(Nc1ccccc1)c3cccc4cc2ccccc2nc34	O=C(Nc1ccccc1)c3cccc4cc2ccccc2nc34
Cc5cc(C)nc(NS(=O)(=O)c4ccc(NC(=O)c2cccc3cc1ccccc1nc23)cc4)n5	644045	c1ccncc1	c2ccc1ncccc1c2	c3ccc2nc1ccccc1cc2c3	O=C(Nc1ccccc1)c3cccc4cc2ccccc2nc34	O=C(Nc2ccc(S(=O)(=O)Nc1ncccn1)cc2)c4cccc5cc3ccccc3nc45	O=C(Nc2ccc(S(=O)(=O)Nc1ncccn1)cc2)c4cccc5cc3ccccc3nc45
Cc5cc(NS(=O)(=O)c4ccc(NC(=O)c2cccc3cc1ccccc1nc23)cc4)no5	644046	c1ccncc1	c2ccc1ncccc1c2	c3ccc2nc1ccccc1cc2c3	O=C(Nc1ccccc1)c3cccc4cc2ccccc2nc34	O=C(Nc2ccc(S(=O)(=O)Nc1ccon1)cc2)c4cccc5cc3ccccc3nc45	O=C(Nc2ccc(S(=O)(=O)Nc1ccon1)cc2)c4cccc5cc3ccccc3nc45
C4CC3OC(c1ccncc1)C(c2ccncc2)N3C4	644068	C1COCN1	C2CC1OCCN1C2	C3CC2OC(c1ccncc1)CN2C3	C4CC3OC(c1ccncc1)C(c2ccncc2)N3C4	C4CC3OC(c1ccncc1)C(c2ccncc2)N3C4	C4CC3OC(c1ccncc1)C(c2ccncc2)N3C4
CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=S)N2CCCC2	644198	C1CCNC1	S=C(CCc1ccccc1)N2CCCC2	S=C(CCc1ccccc1)N2CCCC2	S=C(CCc1ccccc1)N2CCCC2	S=C(CCc1ccccc1)N2CCCC2	S=C(CCc1ccccc1)N2CCCC2
CC(=O)NC(Cc1ccccc1)C(=S)N2CCCC2	644199	C1CCNC1	S=C(CCc1ccccc1)N2CCCC2	S=C(CCc1ccccc1)N2CCCC2	S=C(CCc1ccccc1)N2CCCC2	S=C(CCc1ccccc1)N2CCCC2	S=C(CCc1ccccc1)N2CCCC2
CCC(C)C2NC(=O)C1CCCN1C(=O)C(CC=C)OC(=O)CCNC(=O)C(C)N(C)C(=O)C(C(C)C)N(C)C2=O	644210	O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)COC(=O)CCN1	O=C2CNC(=O)CNC(=O)CNC(=O)C1CCCN1C(=O)COC(=O)CCN2	O=C2CNC(=O)CNC(=O)CNC(=O)C1CCCN1C(=O)COC(=O)CCN2	O=C2CNC(=O)CNC(=O)CNC(=O)C1CCCN1C(=O)COC(=O)CCN2	O=C2CNC(=O)CNC(=O)CNC(=O)C1CCCN1C(=O)COC(=O)CCN2	O=C2CNC(=O)CNC(=O)CNC(=O)C1CCCN1C(=O)COC(=O)CCN2
CCCOP1(=O)CC(C)=C(Cl)C=C1	644257	O=[PH]1CC=CC=C1	O=[PH]1CC=CC=C1	O=[PH]1CC=CC=C1	O=[PH]1CC=CC=C1	O=[PH]1CC=CC=C1	O=[PH]1CC=CC=C1
COc4ccc3C2CC(=O)C1=C(CCC1)N2CCc3c4	644320	O=C1CCNC=C1	O=C2CC1C=CCCN1C=C2	O=C3CC1N(CCc2ccccc12)C=C3	O=C3CC1N(CCc2ccccc12)C4=C3CCC4	O=C3CC1N(CCc2ccccc12)C4=C3CCC4	O=C3CC1N(CCc2ccccc12)C4=C3CCC4
CC(C)(C)N=CN3Cc2cc1ccccc1nc2C=C3	644321	C1NC=CC=C1	C1NC=Cc2ncccc12	C2NC=Cc3nc1ccccc1cc23	C2NC=Cc3nc1ccccc1cc23	C2NC=Cc3nc1ccccc1cc23	C2NC=Cc3nc1ccccc1cc23
O=C9C4C2CC(C3C1CC(C=C1)C23)C4C8C6CC(C7C5CC(C=C5)C67)C89	644324	C1CCCC1	C1CC2CCC1C2	O=C3CCC2C1CCC(C1)C23	O=C4C1CCCC1C3C2CCC(C2)C34	O=C5C2C1CCC(C1)C2C4C3CCC(C3)C45	O=C6C2C1CCC(C1)C2C5C4CC(C3CCCC34)C56
OC1CCCCCC1C#C	644325	C1CCCCCC1	C1CCCCCC1	C1CCCCCC1	C1CCCCCC1	C1CCCCCC1	C1CCCCCC1
CCSC2(SCC)CC(Cc1ccc(OC)cc1)N(C=NC(C)(C)C)C2	644328	C1CCNC1	C2CNC(Cc1ccccc1)C2	C2CNC(Cc1ccccc1)C2	C2CNC(Cc1ccccc1)C2	C2CNC(Cc1ccccc1)C2	C2CNC(Cc1ccccc1)C2
CCSC1(SCC)CCN(C=NC(C)(C)C)C1	644329	C1CCNC1	C1CCNC1	C1CCNC1	C1CCNC1	C1CCNC1	C1CCNC1
CCSC1=C(C)N(C=NC(C)(C)C)CC1	644330	C1CC=CN1	C1CC=CN1	C1CC=CN1	C1CC=CN1	C1CC=CN1	C1CC=CN1
CCSC2=CC(Cc1ccc(OC)cc1)N(C(=O)OC)C2	644331	C1NCC=C1	C2NC(Cc1ccccc1)C=C2	C2NC(Cc1ccccc1)C=C2	C2NC(Cc1ccccc1)C=C2	C2NC(Cc1ccccc1)C=C2	C2NC(Cc1ccccc1)C=C2
COc2cc1CCNCc1cc2OCc3ccccc3	644332	C1CC=CCN1	C2Cc1ccccc1CN2	C3Cc2ccc(OCc1ccccc1)cc2CN3	C3Cc2ccc(OCc1ccccc1)cc2CN3	C3Cc2ccc(OCc1ccccc1)cc2CN3	C3Cc2ccc(OCc1ccccc1)cc2CN3
COC(=O)C(C)(C)N=CN(C)C	644333	null	null	null	null	null	null
CC(O)CCC(=O)c1ccoc1	644432	c1ccoc1	c1ccoc1	c1ccoc1	c1ccoc1	c1ccoc1	c1ccoc1
CC(O)CCC(=O)c1ccoc1	644433	c1ccoc1	c1ccoc1	c1ccoc1	c1ccoc1	c1ccoc1	c1ccoc1
Cc4ccc(n3c(COc1ccc(Cl)cc1Cl)nc(=Cc2ccc(N(CCC#N)CCC#N)cc2)c3=O)cc4	644471	C=c1nc[nH]c1=O	C=c2ncn(c1ccccc1)c2=O	O=c2n(c1ccccc1)cnc2=Cc3ccccc3	O=c3n(c1ccccc1)c(COc2ccccc2)nc3=Cc4ccccc4	O=c3n(c1ccccc1)c(COc2ccccc2)nc3=Cc4ccccc4	O=c3n(c1ccccc1)c(COc2ccccc2)nc3=Cc4ccccc4
CC(=NNC(=O)CC(=O)N(C(=O)c1ccc(Cl)cc1)c2ccc(C)cc2)c3ccccc3O	644474	c1ccccc1	O=C(Nc1ccccc1)c2ccccc2	O=C(CC(=O)N(C(=O)c1ccccc1)c2ccccc2)NN=Cc3ccccc3	O=C(CC(=O)N(C(=O)c1ccccc1)c2ccccc2)NN=Cc3ccccc3	O=C(CC(=O)N(C(=O)c1ccccc1)c2ccccc2)NN=Cc3ccccc3	O=C(CC(=O)N(C(=O)c1ccccc1)c2ccccc2)NN=Cc3ccccc3
COc1ccccc1NC(=N)NN=Cc2c[nH]c3ccccc23	644583	c1cc[nH]c1	c2ccc1[nH]ccc1c2	N=C(NN=Cc1c[nH]c2ccccc12)Nc3ccccc3	N=C(NN=Cc1c[nH]c2ccccc12)Nc3ccccc3	N=C(NN=Cc1c[nH]c2ccccc12)Nc3ccccc3	N=C(NN=Cc1c[nH]c2ccccc12)Nc3ccccc3
CCC(O)(C(c2ccc(OCc1ccccc1)cc2)c4ccc(OCc3ccccc3)cc4)c5ccc(OC)cc5	644615	c1ccccc1	C(c1ccccc1)c2ccccc2	C(C(c1ccccc1)c2ccccc2)c3ccccc3	C(Oc3ccc(C(Cc1ccccc1)c2ccccc2)cc3)c4ccccc4	C(Oc4ccc(C(Cc1ccccc1)c3ccc(OCc2ccccc2)cc3)cc4)c5ccccc5	C(Oc4ccc(C(Cc1ccccc1)c3ccc(OCc2ccccc2)cc3)cc4)c5ccccc5
NCCOc3ccc(C(=C(Cl)c1ccccc1)c2ccccc2)cc3	644617	c1ccccc1	C=C(c1ccccc1)c2ccccc2	C(=C(c1ccccc1)c2ccccc2)c3ccccc3	C(=C(c1ccccc1)c2ccccc2)c3ccccc3	C(=C(c1ccccc1)c2ccccc2)c3ccccc3	C(=C(c1ccccc1)c2ccccc2)c3ccccc3
COc3cc(=Nc1c(Cl)cc(Cl)cc1OC(=O)c2ccc(N(=O)=O)cc2)cc(OC)c3=O	644622	N=c1ccc(=O)cc1	O=c2ccc(=Nc1ccccc1)cc2	O=C(Oc1ccccc1N=c2ccc(=O)cc2)c3ccccc3	O=C(Oc1ccccc1N=c2ccc(=O)cc2)c3ccccc3	O=C(Oc1ccccc1N=c2ccc(=O)cc2)c3ccccc3	O=C(Oc1ccccc1N=c2ccc(=O)cc2)c3ccccc3
COc4ccc(C(C1C(=O)Oc2ccccc12)C(=NNC(=S)NN)c3ccc(OC)cc3)cc4	644729	O=C1CC=CO1	O=C2Cc1ccccc1O2	O=C2Oc1ccccc1C2Cc3ccccc3	N=C(C(C1C(=O)Oc2ccccc12)c3ccccc3)c4ccccc4	N=C(C(C1C(=O)Oc2ccccc12)c3ccccc3)c4ccccc4	N=C(C(C1C(=O)Oc2ccccc12)c3ccccc3)c4ccccc4
COc4ccc(C(C1C(=O)Oc2ccccc12)C(=O)c3ccc(OC)cc3)cc4	644730	O=C1CC=CO1	O=C2Cc1ccccc1O2	O=C2Oc1ccccc1C2Cc3ccccc3	O=C2Oc1ccccc1C2C(C(=O)c3ccccc3)c4ccccc4	O=C2Oc1ccccc1C2C(C(=O)c3ccccc3)c4ccccc4	O=C2Oc1ccccc1C2C(C(=O)c3ccccc3)c4ccccc4
FC(F)(F)c4cccc(NC(=O)C(=O)CC(=O)c1ccccc1Nc2cc(=O)c(=O)c3ccccc23)c4	644751	O=c1ccccc1=O	O=c2ccc1ccccc1c2=O	O=c3cc(Nc1ccccc1)c2ccccc2c3=O	O=C(CC(=O)c1ccccc1Nc2cc(=O)c(=O)c3ccccc23)C(=O)Nc4ccccc4	O=C(CC(=O)c1ccccc1Nc2cc(=O)c(=O)c3ccccc23)C(=O)Nc4ccccc4	O=C(CC(=O)c1ccccc1Nc2cc(=O)c(=O)c3ccccc23)C(=O)Nc4ccccc4
O=C(Nc1nc(=S)[nH][nH]1)C(=O)C(N(=O)=O)c3cnc2ccc(N(=O)=O)cc2n3	644784	c1cnccn1	c2ccc1nccnc1c2	O=C(Cc2cnc1ccccc1n2)C(=O)Nc3nc(=S)[nH][nH]3	O=C(Cc2cnc1ccccc1n2)C(=O)Nc3nc(=S)[nH][nH]3	O=C(Cc2cnc1ccccc1n2)C(=O)Nc3nc(=S)[nH][nH]3	O=C(Cc2cnc1ccccc1n2)C(=O)Nc3nc(=S)[nH][nH]3
